user_id,count,size
117219,137,115.0
107544,137,70.0
83986,137,113.0
26365,137,134.0
109109,136,142.0
87638,136,55.0
92348,136,102.0
72945,136,68.0
82717,136,69.0
100607,136,119.0
81885,136,104.0
91453,136,60.0
121626,136,97.0
99849,136,140.0
70340,136,115.0
94669,136,83.0
98996,136,85.0
101227,136,88.0
88647,136,67.0
92093,136,81.0
83931,136,118.0
89175,136,78.0
83297,136,64.0
30942,136,90.0
103185,135,142.0
117482,135,132.0
113798,135,106.0
93703,135,78.0
117834,135,84.0
123552,135,131.0
123447,135,107.0
98924,135,52.0
61111,135,131.0
84226,135,59.0
87289,135,86.0
84597,135,73.0
21975,135,77.0
114660,135,61.0
102069,135,112.0
69738,135,133.0
117960,135,65.0
112724,134,101.0
104377,134,116.0
101994,134,101.0
63107,134,128.0
100125,134,97.0
118542,134,98.0
100101,134,69.0
99201,134,150.0
111404,134,75.0
116944,134,77.0
122465,134,114.0
79514,134,86.0
108138,134,149.0
55860,134,70.0
90191,134,78.0
115919,134,112.0
122011,134,93.0
117328,134,148.0
39109,134,54.0
121657,134,135.0
69417,134,96.0
1543,134,94.0
78574,134,69.0
111847,133,110.0
86618,133,70.0
110203,133,88.0
78424,133,53.0
100990,133,117.0
124398,133,70.0
109836,133,61.0
107394,133,139.0
113141,133,120.0
126091,133,80.0
125020,133,86.0
3354,133,93.0
102944,133,143.0
119366,133,102.0
41355,133,150.0
94212,133,140.0
100149,133,81.0
102791,133,87.0
110503,133,59.0
72974,133,90.0
49766,132,93.0
113583,132,140.0
81936,132,135.0
80978,132,84.0
111329,132,81.0
123193,132,102.0
60453,132,146.0
65913,132,137.0
40451,132,148.0
94862,132,109.0
83016,132,96.0
113387,132,76.0
13436,132,105.0
118814,132,88.0
119880,132,123.0
106354,132,109.0
94123,132,57.0
117122,132,105.0
13288,132,51.0
112338,132,86.0
113568,131,114.0
75153,131,56.0
116846,131,78.0
128078,131,76.0
78770,131,98.0
43282,131,142.0
95841,131,92.0
107642,131,139.0
49234,131,80.0
79111,131,109.0
19798,131,125.0
110765,131,135.0
89891,131,51.0
107230,131,81.0
29030,131,82.0
23212,131,126.0
123966,131,88.0
126691,131,55.0
128450,131,118.0
129079,131,142.0
105438,131,83.0
109873,131,73.0
84132,130,111.0
102946,130,68.0
22249,130,105.0
101962,130,71.0
98987,130,122.0
124779,130,67.0
111083,130,139.0
111451,130,80.0
119887,130,75.0
111459,130,138.0
123260,130,53.0
90662,130,133.0
116283,130,130.0
126371,130,88.0
106426,130,98.0
106801,130,91.0
112618,130,140.0
95790,130,134.0
122811,130,90.0
85754,130,102.0
116965,130,103.0
110003,129,57.0
99458,129,149.0
131060,129,147.0
107851,129,85.0
130370,129,124.0
121550,129,141.0
119560,129,74.0
105222,129,61.0
111137,129,144.0
95013,129,144.0
55059,129,108.0
124672,129,61.0
102341,129,61.0
75783,129,102.0
111159,129,67.0
126580,129,114.0
125878,129,138.0
33903,129,67.0
40805,129,82.0
103481,129,67.0
109413,129,67.0
105071,129,72.0
129785,128,107.0
100964,128,64.0
129532,128,82.0
93170,128,124.0
90725,128,104.0
36258,128,68.0
132503,128,52.0
92779,128,93.0
3011,128,50.0
69606,128,129.0
102899,128,146.0
120819,128,62.0
121384,128,51.0
126712,128,139.0
103105,128,79.0
100139,128,67.0
130080,128,100.0
75610,128,82.0
111619,128,79.0
23033,128,135.0
103307,128,121.0
79747,128,104.0
125533,128,72.0
98907,127,139.0
79108,127,112.0
133929,127,61.0
95880,127,99.0
118421,127,134.0
118616,127,99.0
104201,127,130.0
97535,127,119.0
16362,127,127.0
14467,127,116.0
7361,127,55.0
96024,127,91.0
99793,127,88.0
125663,127,69.0
86751,127,143.0
134921,127,111.0
130500,127,119.0
92253,127,134.0
108816,127,131.0
93155,127,53.0
82874,127,95.0
94142,127,125.0
108775,127,93.0
100930,127,81.0
101110,127,105.0
132756,127,109.0
73669,127,115.0
103856,127,125.0
109997,126,121.0
96248,126,86.0
59065,126,56.0
118203,126,142.0
65917,126,144.0
132685,126,58.0
111274,126,111.0
48542,126,57.0
87211,126,141.0
135697,126,114.0
81372,126,80.0
116963,126,76.0
68401,126,85.0
113414,126,53.0
121469,126,50.0
104790,126,111.0
95678,126,62.0
60930,126,136.0
72616,126,115.0
35672,126,97.0
94782,126,107.0
101553,126,118.0
28667,126,74.0
98995,126,67.0
49257,125,94.0
95760,125,129.0
91203,125,50.0
54029,125,107.0
130081,125,91.0
120930,125,139.0
137083,125,137.0
57967,125,65.0
30901,125,68.0
95199,125,65.0
102349,125,123.0
107835,125,149.0
129581,125,118.0
80143,125,148.0
123613,125,142.0
102817,125,65.0
83699,125,70.0
99806,125,130.0
63699,125,147.0
42733,124,120.0
128321,124,108.0
103485,124,68.0
84993,124,124.0
125464,124,148.0
74643,124,78.0
11916,124,76.0
136116,124,116.0
132992,124,57.0
95342,124,68.0
38484,124,85.0
137670,124,64.0
104320,124,120.0
56386,124,122.0
81058,124,63.0
139740,124,66.0
122745,124,82.0
108852,124,117.0
135872,124,104.0
103270,124,119.0
101921,124,107.0
713,124,92.0
126627,124,128.0
137094,124,58.0
117895,124,136.0
67787,123,119.0
131711,123,117.0
99901,123,64.0
112340,123,57.0
83286,123,114.0
141416,123,104.0
109618,123,120.0
100923,123,117.0
112842,123,127.0
73941,123,117.0
122110,123,60.0
111144,123,70.0
107357,123,100.0
68383,123,112.0
122719,123,113.0
84065,123,139.0
135686,123,78.0
135067,123,67.0
81879,123,125.0
99801,123,133.0
101448,123,102.0
135621,123,127.0
121135,123,86.0
82240,123,126.0
120606,122,125.0
141895,122,132.0
97721,122,91.0
102223,122,55.0
3523,122,137.0
138730,122,89.0
98385,122,95.0
135936,122,112.0
120011,122,138.0
120350,122,57.0
111024,122,50.0
106939,122,84.0
87773,122,92.0
36785,122,98.0
139387,122,109.0
128037,122,83.0
65554,122,109.0
137244,122,84.0
138819,122,143.0
49077,122,128.0
125960,122,91.0
140952,122,140.0
138447,122,84.0
104516,122,148.0
82602,122,94.0
116711,122,62.0
114669,121,90.0
111115,121,123.0
30595,121,91.0
119319,121,92.0
127532,121,148.0
83950,121,79.0
34631,121,135.0
56088,121,149.0
118418,121,54.0
143718,121,64.0
135502,121,143.0
44213,121,75.0
125231,121,94.0
114993,121,71.0
144890,121,53.0
144592,121,95.0
126594,121,104.0
108928,121,105.0
126305,121,60.0
80367,121,123.0
39919,121,148.0
137947,121,53.0
143003,121,114.0
113452,120,129.0
131138,120,96.0
78328,120,75.0
104400,120,88.0
119949,120,52.0
140675,120,113.0
135776,120,132.0
137927,120,122.0
11224,120,116.0
136786,120,119.0
137813,120,145.0
112548,120,126.0
125674,120,54.0
134214,120,148.0
42311,120,54.0
126267,120,85.0
128136,120,123.0
130175,120,117.0
132794,120,91.0
138086,120,149.0
113398,120,110.0
120099,120,62.0
136491,120,87.0
81619,120,64.0
141928,120,120.0
114147,120,131.0
141890,120,140.0
120282,120,114.0
134986,120,136.0
112589,120,121.0
71686,119,102.0
124680,119,50.0
140580,119,128.0
146369,119,107.0
124196,119,52.0
77298,119,136.0
39941,119,119.0
123448,119,93.0
138384,119,86.0
132943,119,87.0
87453,119,112.0
82607,119,106.0
115739,119,128.0
122482,119,115.0
107166,119,123.0
59240,119,54.0
132345,119,90.0
82718,119,109.0
140206,119,141.0
83388,119,69.0
128050,119,93.0
142484,119,90.0
140762,118,108.0
117183,118,100.0
143247,118,101.0
96537,118,103.0
149984,118,77.0
145399,118,146.0
129886,118,59.0
98818,118,83.0
24048,118,139.0
142297,118,100.0
89370,118,64.0
133216,118,68.0
143537,118,127.0
140604,118,143.0
104819,118,117.0
115866,118,127.0
132498,118,140.0
126352,118,123.0
82349,118,95.0
126696,118,55.0
134516,118,110.0
107532,118,143.0
128239,117,139.0
122608,117,67.0
97579,117,122.0
120911,117,102.0
118419,117,116.0
132143,117,57.0
100223,117,95.0
58065,117,70.0
121265,117,89.0
139054,117,143.0
129301,117,99.0
11979,117,141.0
18362,117,79.0
122542,117,90.0
80075,117,120.0
100017,117,122.0
112176,117,98.0
121599,117,134.0
131569,117,57.0
129480,117,67.0
73908,117,148.0
135846,117,51.0
146655,117,142.0
57899,117,78.0
139939,117,118.0
150184,117,55.0
96641,117,131.0
132221,117,124.0
99867,117,83.0
105338,117,131.0
101729,117,79.0
139177,116,116.0
130515,116,52.0
137923,116,113.0
75718,116,147.0
82032,116,146.0
95601,116,126.0
144282,116,123.0
137599,116,149.0
121905,116,64.0
132466,116,116.0
148007,116,75.0
46830,116,137.0
99924,116,109.0
112445,116,98.0
122656,116,72.0
125908,116,130.0
145694,116,110.0
116050,116,97.0
106505,116,57.0
151569,116,147.0
137508,116,103.0
115330,116,94.0
79362,116,105.0
143975,116,138.0
38027,116,118.0
129569,116,66.0
139977,116,107.0
104035,116,85.0
137065,116,94.0
119564,116,111.0
123800,116,118.0
125241,116,118.0
153861,116,77.0
117153,115,146.0
104518,115,105.0
80907,115,130.0
113554,115,147.0
132581,115,123.0
154087,115,73.0
101964,115,130.0
82472,115,90.0
52143,115,137.0
107523,115,99.0
146942,115,132.0
143078,115,90.0
108303,115,125.0
61371,115,105.0
83480,115,104.0
59300,115,128.0
6282,115,144.0
150704,115,141.0
52119,115,149.0
126956,115,59.0
58613,114,123.0
111883,114,53.0
153170,114,127.0
146300,114,131.0
103711,114,133.0
123099,114,101.0
113412,114,93.0
74288,114,106.0
153748,114,52.0
153911,114,55.0
68171,114,51.0
134796,114,114.0
87844,114,84.0
130108,114,89.0
137119,114,125.0
126212,114,148.0
146931,114,57.0
144936,114,138.0
148283,114,104.0
94884,114,143.0
125675,114,112.0
61939,114,68.0
130138,114,78.0
137214,114,57.0
139998,114,82.0
139288,114,67.0
135241,114,86.0
147877,114,55.0
143489,114,103.0
157639,114,84.0
28764,114,62.0
35023,113,51.0
155815,113,70.0
146208,113,65.0
151596,113,84.0
117291,113,140.0
128476,113,72.0
137294,113,115.0
149051,113,82.0
136023,113,126.0
157307,113,51.0
147819,113,128.0
131518,113,120.0
147760,113,79.0
126203,113,72.0
134822,113,92.0
152818,113,146.0
65178,113,114.0
18278,113,135.0
145284,113,56.0
40061,113,55.0
66562,113,145.0
123928,113,141.0
117598,113,66.0
141880,113,82.0
48947,113,115.0
76436,112,110.0
100864,112,139.0
154186,112,93.0
152503,112,54.0
137549,112,109.0
126725,112,131.0
152988,112,140.0
2490,112,135.0
118942,112,122.0
100819,112,93.0
131133,112,87.0
146750,112,70.0
159583,112,53.0
48561,112,64.0
154002,112,84.0
128040,112,84.0
94357,112,97.0
20656,112,146.0
153153,112,95.0
58484,112,85.0
142155,112,56.0
156818,112,112.0
130755,112,74.0
140615,112,72.0
147670,112,92.0
139734,112,113.0
150870,112,74.0
131022,112,79.0
124889,112,127.0
161164,112,101.0
153688,112,118.0
140343,111,116.0
135452,111,117.0
146918,111,97.0
70915,111,105.0
76052,111,78.0
150521,111,52.0
138317,111,110.0
117250,111,95.0
61457,111,94.0
145364,111,50.0
159538,111,67.0
152604,111,66.0
145317,111,68.0
94410,111,55.0
27018,111,98.0
132553,111,103.0
120083,111,93.0
141572,111,144.0
155548,111,148.0
131208,111,54.0
118534,111,145.0
148651,111,132.0
89323,111,58.0
134160,111,51.0
133718,111,79.0
140705,111,86.0
74727,111,79.0
158729,111,91.0
132438,111,89.0
159474,111,108.0
100248,110,102.0
118217,110,76.0
115875,110,144.0
57392,110,52.0
128901,110,133.0
125766,110,105.0
148491,110,65.0
146193,110,81.0
112459,110,55.0
149679,110,57.0
163418,110,93.0
154269,110,56.0
151711,110,60.0
130693,110,149.0
122476,110,76.0
103292,110,50.0
107147,110,78.0
155557,110,96.0
154354,110,84.0
94949,110,111.0
139155,110,89.0
79625,110,59.0
118770,110,95.0
142077,110,65.0
159382,110,94.0
152812,110,51.0
79388,110,53.0
131388,110,67.0
159863,110,146.0
161806,110,88.0
163225,110,54.0
151519,110,91.0
160750,110,52.0
148920,110,98.0
140179,110,104.0
140879,110,142.0
164075,109,64.0
148253,109,100.0
131452,109,118.0
135246,109,116.0
165890,109,140.0
94909,109,94.0
110413,109,80.0
80788,109,102.0
87614,109,106.0
160745,109,73.0
100588,109,82.0
152275,109,117.0
107644,109,101.0
138435,109,57.0
135552,109,69.0
111768,109,117.0
160968,109,93.0
134567,109,119.0
156378,109,53.0
152359,109,114.0
80693,109,121.0
88502,109,53.0
103351,109,133.0
167543,109,80.0
132714,109,70.0
71691,109,80.0
148269,109,74.0
164450,109,146.0
132364,109,72.0
144068,108,85.0
123841,108,116.0
74350,108,76.0
163434,108,78.0
138630,108,101.0
150968,108,138.0
14597,108,64.0
167663,108,112.0
147434,108,98.0
131102,108,124.0
157046,108,149.0
116046,108,61.0
167333,108,87.0
156504,108,100.0
152174,108,106.0
101882,108,149.0
111098,108,81.0
142772,108,71.0
53209,108,141.0
125348,108,136.0
147312,108,146.0
125612,108,148.0
140501,108,136.0
156176,108,121.0
73626,108,102.0
25778,108,119.0
165665,108,93.0
115988,108,148.0
129148,108,92.0
81712,107,56.0
130152,107,121.0
61577,107,103.0
91303,107,145.0
99022,107,146.0
163351,107,86.0
161925,107,149.0
121232,107,108.0
101947,107,81.0
31457,107,69.0
168630,107,131.0
110269,107,136.0
151009,107,109.0
139694,107,76.0
125636,107,122.0
108907,107,78.0
163549,107,66.0
158979,107,68.0
81881,107,85.0
60509,107,127.0
77530,107,134.0
106897,107,90.0
107225,107,76.0
103073,107,135.0
128944,107,116.0
137105,107,132.0
170437,107,124.0
127608,107,85.0
142835,107,139.0
162769,107,130.0
170756,107,144.0
112256,107,132.0
132504,107,61.0
123999,107,150.0
152539,107,111.0
129660,106,88.0
149703,106,111.0
166877,106,106.0
154196,106,84.0
104809,106,106.0
169042,106,149.0
146886,106,130.0
22358,106,142.0
76693,106,51.0
169727,106,88.0
28255,106,140.0
111694,106,118.0
169243,106,98.0
152551,106,63.0
162072,106,129.0
134079,106,106.0
120139,106,74.0
18262,106,103.0
44460,106,143.0
91466,106,116.0
125630,106,103.0
128558,106,113.0
116175,106,85.0
157129,106,149.0
68891,106,126.0
60924,106,90.0
172015,106,84.0
162743,105,50.0
134869,105,101.0
75908,105,133.0
154194,105,138.0
148950,105,120.0
105379,105,135.0
170343,105,69.0
88302,105,112.0
86465,105,100.0
162084,105,52.0
167500,105,90.0
55430,105,120.0
161929,105,77.0
2214,105,55.0
93695,105,87.0
53156,105,121.0
10578,105,91.0
159853,105,115.0
132357,105,83.0
108521,105,59.0
129961,105,71.0
47044,105,126.0
140344,105,57.0
125737,105,88.0
91243,105,64.0
35952,105,149.0
13094,105,128.0
142001,105,58.0
136189,105,92.0
100918,105,142.0
54923,105,93.0
144100,105,109.0
170716,105,120.0
115989,105,63.0
137793,105,116.0
152534,105,96.0
161863,105,53.0
82817,105,119.0
92182,105,105.0
154893,105,93.0
51329,105,100.0
175854,105,130.0
150518,105,148.0
156607,104,142.0
105293,104,53.0
164616,104,69.0
125305,104,97.0
157879,104,115.0
163145,104,85.0
34106,104,139.0
168506,104,102.0
131064,104,58.0
157684,104,54.0
156632,104,143.0
127637,104,89.0
65901,104,55.0
155855,104,74.0
92714,104,126.0
147980,104,121.0
124392,104,95.0
130139,104,79.0
126338,104,119.0
111138,104,67.0
165577,104,114.0
157728,104,86.0
152321,104,71.0
143536,104,102.0
157472,104,57.0
152392,104,90.0
152402,104,95.0
172797,103,91.0
136824,103,88.0
45408,103,123.0
86572,103,146.0
144054,103,57.0
126762,103,145.0
101796,103,113.0
92863,103,134.0
150469,103,122.0
97073,103,50.0
116146,103,103.0
156795,103,124.0
168758,103,99.0
163171,103,107.0
162055,103,56.0
168284,103,92.0
125471,103,141.0
164381,103,132.0
137905,103,93.0
172912,103,131.0
158923,103,86.0
28728,103,68.0
170153,103,82.0
169504,103,141.0
171276,103,122.0
177256,103,84.0
156240,103,125.0
105194,103,107.0
146140,103,102.0
179613,103,54.0
123201,103,131.0
166944,103,148.0
169334,103,118.0
170103,103,125.0
118628,103,72.0
66290,103,105.0
31366,103,63.0
85840,103,132.0
159444,103,109.0
69064,103,119.0
174415,103,114.0
154180,103,90.0
92317,103,65.0
150447,103,104.0
100659,103,57.0
144261,102,85.0
158104,102,94.0
126834,102,94.0
150909,102,133.0
137896,102,126.0
140595,102,107.0
112834,102,73.0
148644,102,104.0
97947,102,58.0
168493,102,144.0
182603,102,74.0
148136,102,139.0
125359,102,113.0
117786,102,138.0
154371,102,74.0
173325,102,52.0
174827,102,95.0
131829,102,90.0
166757,102,98.0
160730,102,120.0
179066,102,62.0
132979,102,60.0
93841,102,68.0
150561,102,108.0
63862,101,61.0
143589,101,135.0
152453,101,143.0
179011,101,145.0
144073,101,58.0
148475,101,64.0
124111,101,148.0
165654,101,130.0
122505,101,58.0
127678,101,111.0
180262,101,88.0
109680,101,59.0
137182,101,90.0
143543,101,128.0
157958,101,54.0
185275,101,110.0
164880,101,122.0
82147,101,139.0
160440,101,86.0
185671,101,105.0
176429,101,125.0
152063,101,61.0
144560,101,121.0
174427,101,117.0
161404,101,80.0
107938,101,105.0
80679,101,71.0
181002,101,63.0
66814,101,99.0
116314,101,112.0
184378,101,100.0
46969,101,115.0
173965,101,65.0
91055,101,113.0
161850,101,61.0
15084,101,119.0
152301,101,139.0
145516,100,133.0
166003,100,106.0
140497,100,91.0
147155,100,59.0
134566,100,80.0
100270,100,56.0
144601,100,137.0
153356,100,138.0
163794,100,80.0
163976,100,77.0
183013,100,103.0
155115,100,78.0
129524,100,55.0
103252,100,61.0
127830,100,87.0
175980,100,68.0
187700,100,137.0
163381,100,137.0
80158,100,112.0
163365,100,100.0
176816,100,97.0
151053,100,91.0
182822,100,82.0
187444,100,146.0
106514,100,119.0
90401,100,146.0
183715,100,140.0
173469,100,52.0
142070,100,94.0
113247,100,136.0
175010,100,140.0
172205,100,110.0
150437,99,140.0
92968,99,107.0
100097,99,109.0
129871,99,57.0
162131,99,65.0
54299,99,138.0
170214,99,144.0
120005,99,116.0
164354,99,61.0
163995,99,90.0
153977,99,56.0
137432,99,83.0
56886,99,94.0
136027,99,146.0
67720,99,114.0
188537,99,147.0
162136,99,96.0
187757,99,113.0
128369,99,78.0
189685,99,99.0
132403,99,75.0
149375,99,55.0
105613,99,99.0
148419,99,67.0
138821,99,108.0
173588,99,60.0
157919,99,85.0
95779,99,84.0
125642,99,92.0
140492,99,130.0
176437,99,123.0
168661,99,62.0
169430,99,78.0
124301,99,134.0
155745,99,82.0
176992,99,102.0
130720,99,116.0
168531,99,119.0
66475,99,59.0
137267,99,133.0
144028,99,63.0
36027,99,101.0
155657,99,63.0
138820,99,74.0
92578,99,61.0
137218,99,61.0
184387,99,52.0
189091,99,101.0
37072,99,65.0
171627,99,114.0
155486,99,102.0
154403,99,144.0
97871,99,75.0
145635,99,137.0
183590,98,58.0
59070,98,142.0
155991,98,136.0
178919,98,87.0
190852,98,141.0
82135,98,150.0
191960,98,146.0
129529,98,62.0
105436,98,149.0
58041,98,125.0
161230,98,114.0
128215,98,144.0
140732,98,113.0
191175,98,145.0
154614,98,77.0
172361,98,139.0
171558,98,128.0
141901,98,71.0
180474,98,119.0
178048,98,105.0
191963,98,69.0
189757,98,113.0
125445,98,83.0
176704,98,148.0
85987,98,150.0
153321,98,63.0
151436,98,66.0
98826,98,150.0
160669,98,136.0
168136,98,125.0
186139,98,137.0
161661,98,149.0
163889,98,77.0
191554,98,101.0
178318,98,106.0
114912,98,133.0
172004,98,121.0
124452,98,56.0
168420,98,55.0
165209,98,108.0
190408,98,119.0
182766,98,148.0
167768,98,53.0
176647,98,106.0
171317,97,73.0
136876,97,82.0
161785,97,139.0
136888,97,69.0
191432,97,70.0
180560,97,67.0
182305,97,77.0
138682,97,103.0
109845,97,70.0
128675,97,133.0
167217,97,136.0
184654,97,148.0
170195,97,150.0
177031,97,88.0
168103,97,85.0
64469,97,75.0
186649,97,105.0
136662,97,80.0
140314,97,85.0
182990,97,81.0
59024,97,132.0
132158,97,89.0
128978,97,140.0
43952,97,88.0
4185,97,91.0
156327,97,93.0
188560,97,121.0
186468,97,98.0
33507,97,50.0
157297,97,79.0
139510,97,130.0
77822,97,110.0
60014,97,67.0
51772,97,138.0
153440,97,67.0
156041,97,112.0
113215,97,83.0
157694,97,126.0
132176,97,103.0
87180,97,82.0
168133,96,142.0
152608,96,97.0
126909,96,73.0
198143,96,50.0
197643,96,86.0
76311,96,114.0
161830,96,150.0
22350,96,147.0
163319,96,105.0
162252,96,119.0
196082,96,74.0
176164,96,96.0
139231,96,97.0
102981,96,123.0
168585,96,140.0
152395,96,91.0
54348,96,134.0
103076,96,127.0
131315,96,128.0
150644,96,149.0
162220,96,71.0
65475,96,110.0
62551,96,55.0
196072,96,113.0
189988,96,101.0
146889,96,150.0
191623,96,146.0
150606,96,100.0
102978,96,135.0
121138,96,134.0
53989,96,57.0
184285,96,101.0
195721,96,94.0
154501,96,128.0
167140,95,122.0
16317,95,82.0
165104,95,145.0
102173,95,124.0
200446,95,140.0
157638,95,68.0
155497,95,130.0
176968,95,136.0
80374,95,56.0
135503,95,140.0
158405,95,133.0
29960,95,108.0
143492,95,133.0
147825,95,95.0
169382,95,134.0
195744,95,74.0
186313,95,51.0
138144,95,50.0
140707,95,135.0
155802,95,118.0
42407,95,65.0
185528,95,56.0
176923,95,126.0
172491,95,147.0
108737,95,67.0
147088,95,120.0
80928,95,120.0
144092,95,131.0
184658,95,123.0
150758,95,132.0
63037,95,140.0
171330,95,137.0
172321,95,119.0
85671,95,109.0
162636,95,139.0
195096,95,95.0
159477,95,137.0
189578,95,142.0
170513,95,144.0
195673,95,133.0
167599,95,93.0
170909,95,107.0
192506,95,133.0
174165,94,96.0
175982,94,150.0
189037,94,107.0
202181,94,141.0
198380,94,65.0
181450,94,81.0
196120,94,111.0
19061,94,95.0
149467,94,144.0
159889,94,110.0
13219,94,69.0
203742,94,140.0
2960,94,121.0
202716,94,126.0
140489,94,93.0
181720,94,142.0
122554,94,121.0
149263,94,138.0
194313,94,78.0
196238,94,116.0
135324,94,53.0
191506,94,114.0
168826,94,141.0
88555,94,139.0
106153,94,105.0
154504,94,140.0
94009,94,62.0
187551,94,82.0
165596,94,106.0
96000,94,146.0
195010,94,111.0
187602,94,84.0
124942,94,53.0
194938,94,76.0
128593,94,138.0
163626,94,91.0
150737,94,64.0
43942,94,106.0
70787,94,50.0
160094,94,125.0
15585,94,87.0
146141,94,62.0
146688,94,132.0
12129,94,127.0
156439,94,94.0
152628,94,59.0
134466,94,134.0
144243,94,136.0
133331,94,112.0
181230,94,107.0
198955,94,139.0
143907,93,94.0
132732,93,63.0
127132,93,55.0
178691,93,145.0
119127,93,93.0
125047,93,131.0
165976,93,87.0
151041,93,102.0
176016,93,57.0
26423,93,117.0
179276,93,81.0
179168,93,51.0
154401,93,133.0
197765,93,82.0
196567,93,123.0
138077,93,147.0
76026,93,83.0
149249,93,102.0
205884,93,142.0
197630,93,101.0
190866,93,59.0
199572,93,82.0
141259,93,52.0
135705,93,55.0
203214,93,149.0
56324,93,85.0
204636,93,139.0
183068,93,65.0
162265,93,102.0
178965,93,61.0
102009,92,131.0
193956,92,95.0
188710,92,97.0
198844,92,135.0
190013,92,97.0
9891,92,51.0
156167,92,74.0
62462,92,89.0
127311,92,73.0
198759,92,61.0
198739,92,73.0
168170,92,132.0
180685,92,133.0
176375,92,121.0
72680,92,72.0
200337,92,83.0
191373,92,123.0
180552,92,134.0
167976,92,107.0
164506,92,77.0
191044,92,122.0
119046,92,98.0
155819,92,77.0
184502,92,77.0
99183,92,90.0
5613,92,68.0
176430,92,95.0
188395,92,76.0
189510,92,78.0
191699,92,117.0
90547,92,59.0
164872,92,113.0
171242,92,87.0
193541,92,88.0
179055,92,76.0
181254,92,134.0
107798,92,136.0
188975,92,113.0
177427,92,139.0
83407,92,106.0
165136,92,132.0
98266,92,99.0
100857,91,90.0
85029,91,121.0
199377,91,86.0
185754,91,89.0
136120,91,70.0
181006,91,89.0
9761,91,50.0
210828,91,53.0
183971,91,65.0
165950,91,137.0
191497,91,53.0
